video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
NTTgihBWFoQ,10,103.0,110.0,7.0,"Nước lụt lên quá nhanh. Ở hầu hết chính huyền thị xã thành phố của tỉnh Quảng Trị, tài sản của người dân gần như hư hỏng hoàn toàn.","Nước lũ lên quá nhanh, khiến tài sản của người dân ở hầu hết các huyện, thị xã, thành phố của tỉnh Quảng Trị gần như hư hỏng hoàn toàn.","Nước lũ lên quá nhanh, khiến tài sản của người dân ở hầu hết các huyện, thị xã, thành phố của tỉnh Quảng Trị gần như hư hỏng hoàn toàn.",OK,HIGH
NTTgihBWFoQ,11,110.0,118.0,8.0,"Trên 700 hectare nuôi trồng thủy sản bị nước cuốn trôi, trên 50 ngàn con gia súc, gia cầm bị chết, gần 800 hectare hoa màu bị ngập.","Trên 700 hectare nuôi trồng thủy sản bị nước cuốn trôi, hơn 50.000 con gia súc, gia cầm chết, và gần 800 hectare hoa màu bị ngập.","Trên 700 hectare nuôi trồng thủy sản bị nước cuốn trôi, hơn 50.000 con gia súc, gia cầm chết, và gần 800 hectare hoa màu bị ngập.",OK,HIGH
NTTgihBWFoQ,12,119.0,125.0,6.0,"Vừa trải qua dịch bệnh Covid-19, nay lại đối mặt với cơn lụ, quá khắc nhiệt đối với người dân Quảng Trị.","Vừa trải qua dịch bệnh COVID-19, người dân Quảng Trị lại phải đối mặt với cơn lũ khắc nghiệt, gây ra nhiều thiệt hại nặng nề.","Vừa trải qua dịch bệnh COVID-19, người dân Quảng Trị lại phải đối mặt với cơn lũ khắc nghiệt, gây ra nhiều thiệt hại nặng nề.",OK,HIGH
NTTgihBWFoQ,13,128.0,136.0,8.0,"Còn tại Quảng Bình, nhằm hỗ trợ bà con vùng bị chia cắt cô lập bởi mưa lũ, nhiều đoàn công tác cứu trợ đã tìm mọi cách tiếp cận nhằm di rời hỗ trợ bà con nhân dân.","Tại Quảng Bình, để hỗ trợ bà con vùng bị chia cắt, cô lập bởi mưa lũ, nhiều đoàn công tác cứu trợ đã nỗ lực tiếp cận nhằm di dời và hỗ trợ người dân, trong khi chính quyền tỉnh cùng các lực lượng vũ trang đang tích cực giúp bà con khắc phục hậu quả do thiên tai.","Còn tại Quảng Bình, nhằm hỗ trợ bà con vùng bị chia cắt cô lập bởi mưa lũ, nhiều đoàn công tác cứu trợ đã tìm mọi cách tiếp cận nhằm di rời hỗ trợ bà con nhân dân.",REVERT,MEDIUM
NTTgihBWFoQ,14,136.0,143.0,7.0,"Đồng thời, chính quyền tỉnh cùng các đơn vị lực lượng vũ trang đang tích cực trong việc giúp bà con khắc phục hậu quả do mưa lũ.",Chính quyền tỉnh Quảng Bình cùng các đơn vị lực lượng vũ trang đang tích cực hỗ trợ bà con khắc phục hậu quả do mưa lũ gây ra.,"Đồng thời, chính quyền tỉnh cùng các đơn vị lực lượng vũ trang đang tích cực trong việc giúp bà con khắc phục hậu quả do mưa lũ.",REVERT,HIGH
NTTgihBWFoQ,15,144.0,150.0,6.0,"Gia đình anh Hồ Báo và gần 200 hộ gia đình khác thuộc Ba Bản, biên giới của xã Thượng Hóa, đang bị cô lập.","Gia đình anh Hồ Báo cùng gần 200 hộ gia đình khác thuộc Ba Bản, biên giới xã Thượng Hóa, hiện đang bị cô lập do mưa lũ.","Gia đình anh Hồ Báo và gần 200 hộ gia đình khác thuộc Ba Bản, biên giới của xã Thượng Hóa, đang bị cô lập.",REVERT,HIGH
NTTgihBWFoQ,16,151.0,156.0,5.0,"Các đoàn cứu trợ của Bộ Đội Biên Phòng đã phải dùng cano, súng máy mới có thể tiếp cận.",Các đoàn cứu trợ của Bộ đội Biên phòng đã phải sử dụng cano và súng máy để tiếp cận các hộ dân bị cô lập.,"Các đoàn cứu trợ của Bộ Đội Biên Phòng đã phải dùng cano, súng máy mới có thể tiếp cận.",REVERT,LOW
NTTgihBWFoQ,17,156.0,161.0,5.0,"Hơn 10 tấn gạo cùng các nhu hiếu phẩm, thuốc men đã đến được tận tay toàn bộ bà con ở đây.","Hơn 10 tấn gạo cùng các nhu yếu phẩm và thuốc men đã được chuyển đến tận tay toàn bộ bà con tại xã Thượng Hóa, huyện Minh Hóa, tỉnh Quảng Bình.","Hơn 10 tấn gạo cùng các nhu hiếu phẩm, thuốc men đã đến được tận tay toàn bộ bà con ở đây.",REVERT,HIGH
NTTgihBWFoQ,18,161.0,173.0,12.0,"Trên địa bàn xã Thượng Hóa, huyện Minh Hóa, hơn 550 người nhà đã bị chìm sâu trong nước lũ.","Tại xã Thượng Hóa, huyện Minh Hóa, hơn 550 hộ gia đình đã bị chìm sâu trong nước lũ, nhưng bà con vẫn an toàn nhờ vào phao tránh lũ.","Trên địa bàn xã Thượng Hóa, huyện Minh Hóa, hơn 550 người nhà đã bị chìm sâu trong nước lũ.",REVERT,HIGH
NTTgihBWFoQ,19,173.0,176.0,3.0,"Tuy nhiên, bà con nơi đây vẫn an toàn nhờ nhờ phao tránh lũ.","Tuy nhiên, bà con nơi đây vẫn an toàn nhờ phao tránh lũ.","Tuy nhiên, bà con nơi đây vẫn an toàn nhờ phao tránh lũ.",OK,HIGH
NTTgihBWFoQ,20,176.0,182.0,6.0,Lực lượng chức năng và chính quyền tỉnh Quang Bình đã tiếp cận đến từng hộ dân động viên thăm hỏi và ứng cứu kịp thời.,"Lực lượng chức năng và chính quyền tỉnh Quảng Bình đã tiếp cận từng hộ dân để động viên, thăm hỏi và ứng cứu kịp thời.","Lực lượng chức năng và chính quyền tỉnh Quảng Bình đã tiếp cận từng hộ dân để động viên, thăm hỏi và ứng cứu kịp thời.",OK,HIGH
NTTgihBWFoQ,21,183.0,190.0,7.0,"Mọi công tàc chuẩn bị như cơ sở vật chất, phương tiền, lực lượng để sẵn sàng cơ động tình huống.","Mọi công tác chuẩn bị như cơ sở vật chất, phương tiện và lực lượng đã sẵn sàng để ứng phó với tình huống khẩn cấp.","Mọi công tác chuẩn bị như cơ sở vật chất, phương tiện và lực lượng đã sẵn sàng để ứng phó với tình huống khẩn cấp.",OK,HIGH
NTTgihBWFoQ,22,190.0,196.0,6.0,"Hiện 47 thôn xã Bản trên toàn tỉnh Quang Bình bị chia cắt bởi nước lũ đã được các lực lượng chức năng tiếp cận,","Hiện tại, 47 thôn thuộc xã Bản trên toàn tỉnh Quảng Bình đã bị chia cắt bởi nước lũ và đã được các lực lượng chức năng tiếp cận.","Hiện tại, 47 thôn thuộc xã Bản trên toàn tỉnh Quảng Bình đã bị chia cắt bởi nước lũ và đã được các lực lượng chức năng tiếp cận.",OK,HIGH
NTTgihBWFoQ,23,196.0,203.0,7.0,đồng thời di rời 261 hộ dân với trên 900 người ra khỏi vùng nguy hiểm. Công tác hỗ trợ đang được triển khai trên riêng rộng.,"Hiện tại, tỉnh Quảng Bình đã di dời 261 hộ dân với trên 900 người ra khỏi vùng nguy hiểm, đồng thời công tác hỗ trợ đang được triển khai rộng rãi.",đồng thời di rời 261 hộ dân với trên 900 người ra khỏi vùng nguy hiểm. Công tác hỗ trợ đang được triển khai trên riêng rộng.,REVERT,LOW
NTTgihBWFoQ,24,203.0,210.0,7.0,"Hiện nay tỉnh cũng đang tập trung chỉ đạo tất cả các lực lượng cũng như công an, quân đội, biên phòng vào cuộc","Hiện nay, tỉnh Quảng Trị đang tập trung chỉ đạo tất cả các lực lượng, bao gồm công an, quân đội và biên phòng, vào cuộc ứng phó với tình hình ngập lụt nghiêm trọng.","Hiện nay tỉnh cũng đang tập trung chỉ đạo tất cả các lực lượng cũng như công an, quân đội, biên phòng vào cuộc",REVERT,LOW
NTTgihBWFoQ,25,210.0,213.0,3.0,và sẽ hỗ trợ cho bà con tư cách đầy đủ nhất.,"Chính quyền tỉnh Quảng Bình cùng các lực lượng vũ trang đang tích cực hỗ trợ bà con vùng bị chia cắt bởi mưa lũ, với nhiều đoàn công tác cứu trợ đã tìm mọi cách tiếp cận để di dời và hỗ trợ người dân.",và sẽ hỗ trợ cho bà con tư cách đầy đủ nhất.,REVERT,LOW
NTTgihBWFoQ,26,213.0,219.0,6.0,"Cũng trong sáng nay, Bộ Tư lệnh Cảnh sát Biển Vùng 1 đã phối hợp với chính quyền tỉnh Quang Bình tiếp cận,","Sáng nay, Bộ Tư lệnh Cảnh sát Biển Vùng 1 đã phối hợp với chính quyền tỉnh Quảng Bình tiếp cận, động viên và thăm hỏi, tặng 100 thùng mì tôm, nước và tiền mặt cho bà con tại thôn Cồn Kết, phường Quảng Thuận, thị xã Ba Đồn, tỉnh Quảng Bình.","Cũng trong sáng nay, Bộ Tư lệnh Cảnh sát Biển Vùng 1 đã phối hợp với chính quyền tỉnh Quang Bình tiếp cận,",REVERT,LOW
NTTgihBWFoQ,27,219.0,225.0,6.0,"động viên thăm hỏi tặng 100 thùng mì tôm, nước và tiền mặt cho bà con tại khu vực thôn Cồn Kết,","Bộ Tư lệnh Cảnh sát biển Vùng 1 đã phối hợp với chính quyền tỉnh Quảng Bình để động viên, thăm hỏi và tặng 100 thùng mì tôm, nước cùng tiền mặt cho bà con tại thôn Cồn Kết, phường Quảng Thuận, thị xã Bà Đồn, tỉnh Quảng Bình.","động viên thăm hỏi tặng 100 thùng mì tôm, nước và tiền mặt cho bà con tại khu vực thôn Cồn Kết,",REVERT,LOW
NTTgihBWFoQ,28,225.0,232.0,7.0,"phương Quảng Thuận, thị xã Bà Đồn, tỉnh Quang Bình. Dự báo trong mấy ngày tới, Quảng Bình có nguy cơ lũ trồng lũ.","Tại phường Quảng Thuận, thị xã Bà Đồn, tỉnh Quảng Bình, dự báo trong những ngày tới, khu vực này có nguy cơ xảy ra lũ chồng lũ.","Tại phường Quảng Thuận, thị xã Bà Đồn, tỉnh Quảng Bình, dự báo trong những ngày tới, khu vực này có nguy cơ xảy ra lũ chồng lũ.",OK,HIGH
NTTgihBWFoQ,29,232.0,236.0,4.0,"Ban Chỉ huy Phòng chống thiên tai và tìm kiếm cứu nạn tỉnh Quang Bình yêu cầu các đơn vị chức năng,","Ban Chỉ huy Phòng chống thiên tai và tìm kiếm cứu nạn tỉnh Quảng Bình yêu cầu các đơn vị chức năng và lực lượng vũ trang trên toàn tỉnh chủ động ứng phó theo phương châm ""4 tại chỗ"", đồng thời chuẩn bị lương thực, thuốc men, nhu yếu phẩm và trang thiết bị cứu hộ, cứu nạn để sẵn sàng ứng phó với các tình huống khẩn cấp có thể xảy ra.","Ban Chỉ huy Phòng chống thiên tai và tìm kiếm cứu nạn tỉnh Quang Bình yêu cầu các đơn vị chức năng,",REVERT,LOW
NTTgihBWFoQ,30,236.0,240.0,4.0,"lực lượng vũ trang trên toàn tỉnh chủ động ứng phó theo phương châm muốn tại chỗ,","Lực lượng vũ trang trên toàn tỉnh Quảng Bình đã chủ động ứng phó theo phương châm ""4 tại chỗ"", đồng thời chuẩn bị lương thực, thuốc men, nhu yếu phẩm và trang thiết bị cứu hộ, cứu nạn để sẵn sàng ứng phó với các tình huống khẩn cấp.","lực lượng vũ trang trên toàn tỉnh chủ động ứng phó theo phương châm muốn tại chỗ,",REVERT,LOW
NTTgihBWFoQ,31,240.0,243.0,3.0,"đồng thời chuẩn bị lương thực, thuốc men và các nhu yếu phẩm,","Ban chỉ huy phòng chống thiên tai và tìm kiếm cứu nạn tỉnh Quảng Bình yêu cầu các đơn vị chức năng và lực lượng vũ trang trên toàn tỉnh chủ động ứng phó theo phương châm ""4 tại chỗ"", đồng thời chuẩn bị lương thực, thuốc men, các nhu yếu phẩm và trang thiết bị cứu hộ, cứu nạn để sẵn sàng ứng phó khi có tình huống khẩn cấp xảy ra.","đồng thời chuẩn bị lương thực, thuốc men và các nhu yếu phẩm,",REVERT,HIGH
NTTgihBWFoQ,32,243.0,247.0,4.0,"các trang thiết bị cứu hộ, cứu nạn khi có tình huống khẩn cấp xảy ra.","Các đơn vị chức năng và lực lượng vũ trang trên toàn tỉnh Quảng Bình cần chủ động ứng phó theo phương châm ""4 tại chỗ"", đồng thời chuẩn bị lương thực, thuốc men, các nhu yếu phẩm và trang thiết bị cứu hộ, cứu nạn để sẵn sàng ứng phó khi có tình huống khẩn cấp xảy ra.","các trang thiết bị cứu hộ, cứu nạn khi có tình huống khẩn cấp xảy ra.",REVERT,LOW
